,executors,structure_type,function,dataset_size,std_percentage
161,2,sorted-asc_bucketed_160,earlyStopSortMerge,100000,0.027075812274368227
162,2,sorted-asc_bucketed_160,exploding,1000000,0.016483516483516484
163,2,sorted-asc_bucketed_160,union,1000000,0.011889378545478764
164,2,sorted-asc_bucketed_160,earlyStopSortMerge,1000000,0.011070110701107012
165,2,sorted-asc_bucketed_160,exploding,10000,0.07895857204012696
166,2,sorted-asc_bucketed_160,union,10000,0.02430318975258493
167,2,sorted-asc_bucketed_160,earlyStopSortMerge,10000,0.060420377008216654
168,8,sorted-asc_bucketed_80,exploding,10000000,0.027182376483540317
169,8,sorted-asc_bucketed_80,union,10000000,0.011197920670997437
170,8,sorted-asc_bucketed_80,earlyStopSortMerge,10000000,0.029839300500728465
171,8,sorted-asc_bucketed_80,exploding,100000,0.028968080048152454
172,8,sorted-asc_bucketed_80,union,100000,0.02565596647953104
173,8,sorted-asc_bucketed_80,earlyStopSortMerge,100000,0.028968080048152458
174,8,sorted-asc_bucketed_80,exploding,1000000,0.019480519480519484
175,8,sorted-asc_bucketed_80,union,1000000,0.01022222374934887
176,8,sorted-asc_bucketed_80,earlyStopSortMerge,1000000,0.06818181818181818
177,8,sorted-asc_bucketed_80,exploding,10000,0.03620928618513411
178,8,sorted-asc_bucketed_80,union,10000,0.020653162542070527
179,8,sorted-asc_bucketed_80,earlyStopSortMerge,10000,0.053593019797631224
180,8,sorted-asc_bucketed_20,exploding,10000000,0.13636363636363638
181,8,sorted-asc_bucketed_20,union,10000000,0.028060663985280006
182,8,sorted-asc_bucketed_20,earlyStopSortMerge,10000000,0.1530134351694377
183,8,sorted-asc_bucketed_20,exploding,100000,0.13636363636363638
184,8,sorted-asc_bucketed_20,union,100000,0.018505106941607133
185,8,sorted-asc_bucketed_20,earlyStopSortMerge,100000,0.0
186,8,sorted-asc_bucketed_20,exploding,1000000,0.08571428571428573
187,8,sorted-asc_bucketed_20,union,1000000,0.03523959598961885
188,8,sorted-asc_bucketed_20,earlyStopSortMerge,1000000,0.13636363636363638
189,8,sorted-asc_bucketed_20,exploding,10000,0.20432338797846905
190,8,sorted-asc_bucketed_20,union,10000,0.06817451694183038
191,8,sorted-asc_bucketed_20,earlyStopSortMerge,10000,0.39528470752104744
192,8,sorted-desc,exploding,10000000,0.010068145436605325
193,8,sorted-desc,union,10000000,0.025643884171683076
194,8,sorted-desc,earlyStopSortMerge,10000000,0.028976612792137188
195,8,sorted-desc,exploding,100000,0.034746436802419255
196,8,sorted-desc,union,100000,0.01331754015636539
197,8,sorted-desc,earlyStopSortMerge,100000,0.031131371001401835
198,8,sorted-desc,exploding,1000000,0.010965448059364367
199,8,sorted-desc,union,1000000,0.011993427304395943
200,8,sorted-desc,earlyStopSortMerge,1000000,0.006221460947656312
201,8,sorted-desc,exploding,10000,0.03337414891790731
