,executors,structure_type,function,dataset_size,std_percentage
45,4,sorted-asc_bucketed_40,exploding,10000,0.08612416716299663
46,4,sorted-asc_bucketed_40,union,10000,0.03980312927091716
47,4,sorted-asc_bucketed_40,earlyStopSortMerge,10000,0.1494257005790984
48,4,sorted-rand,exploding,10000000,0.00929456542145298
49,4,sorted-rand,union,10000000,0.006986931930221692
50,4,sorted-rand,earlyStopSortMerge,10000000,0.006194211467796137
51,4,sorted-rand,exploding,100000,0.02275235270141242
52,4,sorted-rand,union,100000,0.015583396808923955
53,4,sorted-rand,earlyStopSortMerge,100000,0.012291738835090566
54,4,sorted-rand,exploding,1000000,0.009169405570662592
55,4,sorted-rand,union,1000000,0.006894367832063307
56,4,sorted-rand,earlyStopSortMerge,1000000,0.010652696947525981
57,4,sorted-rand,exploding,10000,0.04800014174949326
58,4,sorted-rand,union,10000,0.026809112822686255
59,4,sorted-rand,earlyStopSortMerge,10000,0.020474099893119418
60,4,sorted-asc,exploding,10000000,0.014247001823192553
61,4,sorted-asc,union,10000000,0.004227742769106526
62,4,sorted-asc,earlyStopSortMerge,10000000,0.00203174337082666
63,4,sorted-asc,exploding,100000,0.05013825088582479
64,4,sorted-asc,union,100000,0.030494173892809995
65,4,sorted-asc,earlyStopSortMerge,100000,0.02275426199280352
66,4,sorted-asc,exploding,1000000,0.04498398392115558
67,4,sorted-asc,union,1000000,0.01064018749323522
68,4,sorted-asc,earlyStopSortMerge,1000000,0.01078641605290609
69,4,sorted-asc,exploding,10000,0.3100000724933456
70,4,sorted-asc,union,10000,0.18442144573870192
71,4,sorted-asc,earlyStopSortMerge,10000,0.08822383805426316
72,4,sorted-asc_bucketed_160,exploding,10000000,0.008004145218261661
73,4,sorted-asc_bucketed_160,union,10000000,0.035474475984919554
74,4,sorted-asc_bucketed_160,earlyStopSortMerge,10000000,0.008672295875390491
75,4,sorted-asc_bucketed_160,exploding,100000,0.09383661226528338
76,4,sorted-asc_bucketed_160,union,100000,0.029982756225210013
77,4,sorted-asc_bucketed_160,earlyStopSortMerge,100000,0.07419542275579998
78,4,sorted-asc_bucketed_160,exploding,1000000,0.01511377434575047
79,4,sorted-asc_bucketed_160,union,1000000,0.012066394749441425
80,4,sorted-asc_bucketed_160,earlyStopSortMerge,1000000,0.0105771091491976
81,4,sorted-asc_bucketed_160,exploding,10000,0.249516042997004
82,4,sorted-asc_bucketed_160,union,10000,0.16824109459727926
83,4,sorted-asc_bucketed_160,earlyStopSortMerge,10000,0.059611884052397215
84,2,sorted-asc_bucketed_80,exploding,10000000,0.0068456598199016835
85,2,sorted-asc_bucketed_80,union,10000000,0.003654693593294371
86,2,sorted-asc_bucketed_80,earlyStopSortMerge,10000000,0.008431027878951586
87,2,sorted-asc_bucketed_80,exploding,100000,0.031694408784766794
88,2,sorted-asc_bucketed_80,union,100000,0.01773447271808442
89,2,sorted-asc_bucketed_80,earlyStopSortMerge,100000,0.03248476752621057
90,2,sorted-asc_bucketed_80,exploding,1000000,0.007435159337101492
91,2,sorted-asc_bucketed_80,union,1000000,0.006651207519656288
92,2,sorted-asc_bucketed_80,earlyStopSortMerge,1000000,0.013455646553652481
93,2,sorted-asc_bucketed_80,exploding,10000,0.09502160385110676
94,2,sorted-asc_bucketed_80,union,10000,0.030040012116547495
95,2,sorted-asc_bucketed_80,earlyStopSortMerge,10000,0.05759351329242657
96,2,sorted-asc_bucketed_20,exploding,10000000,0.005272070045350858
97,2,sorted-asc_bucketed_20,union,10000000,0.004550767418899986
98,2,sorted-asc_bucketed_20,earlyStopSortMerge,10000000,0.007901038345644457
99,2,sorted-asc_bucketed_20,exploding,100000,0.10630621570040835
100,2,sorted-asc_bucketed_20,union,100000,0.0422803910205732
101,2,sorted-asc_bucketed_20,earlyStopSortMerge,100000,0.06906481929995852
102,2,sorted-asc_bucketed_20,exploding,1000000,0.047520503463247536
103,2,sorted-asc_bucketed_20,union,1000000,0.006536821100230047
104,2,sorted-asc_bucketed_20,earlyStopSortMerge,1000000,0.011961004961602836
105,2,sorted-asc_bucketed_20,exploding,10000,0.26811643685215786
106,2,sorted-asc_bucketed_20,union,10000,0.0496233379685579
107,2,sorted-asc_bucketed_20,earlyStopSortMerge,10000,0.3394068133794924
108,2,sorted-desc,exploding,10000000,0.0035502946391934038
109,2,sorted-desc,union,10000000,0.002924916821147655
110,2,sorted-desc,earlyStopSortMerge,10000000,0.0035714657806346297
111,2,sorted-desc,exploding,100000,0.019028133668168738
112,2,sorted-desc,union,100000,0.01783520735507794
113,2,sorted-desc,earlyStopSortMerge,100000,0.014841451291615682
114,2,sorted-desc,exploding,1000000,0.009597121222203258
115,2,sorted-desc,union,1000000,0.01800376207180286
116,2,sorted-desc,earlyStopSortMerge,1000000,0.00985979688265262
117,2,sorted-desc,exploding,10000,0.04853248048523649
118,2,sorted-desc,union,10000,0.029168611413364222
119,2,sorted-desc,earlyStopSortMerge,10000,0.02165576284431477
120,2,sorted-asc_bucketed_40,exploding,10000000,0.004980581325417687
121,2,sorted-asc_bucketed_40,union,10000000,0.004335403290960682
122,2,sorted-asc_bucketed_40,earlyStopSortMerge,10000000,0.006877406408662527
123,2,sorted-asc_bucketed_40,exploding,100000,0.052083339697376066
124,2,sorted-asc_bucketed_40,union,100000,0.022251329970400444
125,2,sorted-asc_bucketed_40,earlyStopSortMerge,100000,0.04492942333348384
126,2,sorted-asc_bucketed_40,exploding,1000000,0.013564108222065921
127,2,sorted-asc_bucketed_40,union,1000000,0.0077553443120408775
128,2,sorted-asc_bucketed_40,earlyStopSortMerge,1000000,0.006316360484439377
129,2,sorted-asc_bucketed_40,exploding,10000,0.13251109557120203
130,2,sorted-asc_bucketed_40,union,10000,0.0425701133396175
131,2,sorted-asc_bucketed_40,earlyStopSortMerge,10000,0.10819826492242032
132,2,sorted-rand,exploding,10000000,0.004036536553209191
133,2,sorted-rand,union,10000000,0.0021237135164962353
134,2,sorted-rand,earlyStopSortMerge,10000000,0.008859825177916177
135,2,sorted-rand,exploding,100000,0.02545701870207465
136,2,sorted-rand,union,100000,0.015909673278816212
137,2,sorted-rand,earlyStopSortMerge,100000,0.014946361747047754
138,2,sorted-rand,exploding,1000000,0.006677881658121079
139,2,sorted-rand,union,1000000,0.009615313060812414
140,2,sorted-rand,earlyStopSortMerge,1000000,0.008856676873696649
141,2,sorted-rand,exploding,10000,0.04877731336898032
142,2,sorted-rand,union,10000,0.032108711548455654
143,2,sorted-rand,earlyStopSortMerge,10000,0.02761006506915566
144,2,sorted-asc,exploding,10000000,0.0032398446130619592
145,2,sorted-asc,union,10000000,0.003463039497929715
146,2,sorted-asc,earlyStopSortMerge,10000000,0.0046116694012218115
147,2,sorted-asc,exploding,100000,0.051921304308433135
148,2,sorted-asc,union,100000,0.04156499425215028
149,2,sorted-asc,earlyStopSortMerge,100000,0.07704232370558534
150,2,sorted-asc,exploding,1000000,0.010925441438956317
151,2,sorted-asc,union,1000000,0.01147480121090926
152,2,sorted-asc,earlyStopSortMerge,1000000,0.012421717502150329
153,2,sorted-asc,exploding,10000,0.411326058413937
154,2,sorted-asc,union,10000,0.19560808331469712
155,2,sorted-asc,earlyStopSortMerge,10000,0.11950897515785151
156,2,sorted-asc_bucketed_160,exploding,10000000,0.007202130204862996
157,2,sorted-asc_bucketed_160,union,10000000,0.00396075822602859
158,2,sorted-asc_bucketed_160,earlyStopSortMerge,10000000,0.006656411276396412
159,2,sorted-asc_bucketed_160,exploding,100000,0.05874048830353556
160,2,sorted-asc_bucketed_160,union,100000,0.013738871105051082
161,2,sorted-asc_bucketed_160,earlyStopSortMerge,100000,0.06251549425392924
162,2,sorted-asc_bucketed_160,exploding,1000000,0.01825451030184849
163,2,sorted-asc_bucketed_160,union,1000000,0.012807334759185897
164,2,sorted-asc_bucketed_160,earlyStopSortMerge,1000000,0.006414960747481877
165,2,sorted-asc_bucketed_160,exploding,10000,0.17537827326633867
166,2,sorted-asc_bucketed_160,union,10000,0.07983407685146093
167,2,sorted-asc_bucketed_160,earlyStopSortMerge,10000,0.0814266894697614
168,8,sorted-asc_bucketed_80,exploding,10000000,0.044688810039598105
169,8,sorted-asc_bucketed_80,union,10000000,0.005588079112792013
170,8,sorted-asc_bucketed_80,earlyStopSortMerge,10000000,0.01888969297522715
171,8,sorted-asc_bucketed_80,exploding,100000,0.024156889442124383
172,8,sorted-asc_bucketed_80,union,100000,0.012255784029073189
173,8,sorted-asc_bucketed_80,earlyStopSortMerge,100000,0.04060856256157356
174,8,sorted-asc_bucketed_80,exploding,1000000,0.008178742329400053
175,8,sorted-asc_bucketed_80,union,1000000,0.007847836022248197
176,8,sorted-asc_bucketed_80,earlyStopSortMerge,1000000,0.021741735920641894
177,8,sorted-asc_bucketed_80,exploding,10000,0.07445271131752218
178,8,sorted-asc_bucketed_80,union,10000,0.03136039774779635
179,8,sorted-asc_bucketed_80,earlyStopSortMerge,10000,0.07631386144882633
180,8,sorted-asc_bucketed_20,exploding,10000000,0.04409925530436191
181,8,sorted-asc_bucketed_20,union,10000000,0.02366337388197888
182,8,sorted-asc_bucketed_20,earlyStopSortMerge,10000000,0.035141830168477835
183,8,sorted-asc_bucketed_20,exploding,100000,0.04518842161600709
184,8,sorted-asc_bucketed_20,union,100000,0.01418679662829953
185,8,sorted-asc_bucketed_20,earlyStopSortMerge,100000,0.15775366871034358
186,8,sorted-asc_bucketed_20,exploding,1000000,0.01801836567314071
187,8,sorted-asc_bucketed_20,union,1000000,0.004933588991087786
188,8,sorted-asc_bucketed_20,earlyStopSortMerge,1000000,0.02541541039033036
189,8,sorted-asc_bucketed_20,exploding,10000,0.17923717074652948
190,8,sorted-asc_bucketed_20,union,10000,0.09463247512416915
191,8,sorted-asc_bucketed_20,earlyStopSortMerge,10000,0.11502057632997516
192,8,sorted-desc,exploding,10000000,0.01508302354308364
193,8,sorted-desc,union,10000000,0.008131079449701234
194,8,sorted-desc,earlyStopSortMerge,10000000,0.00966700802966433
195,8,sorted-desc,exploding,100000,0.17314069950360625
196,8,sorted-desc,union,100000,0.03823702811916691
197,8,sorted-desc,earlyStopSortMerge,100000,0.07288113312590158
198,8,sorted-desc,exploding,1000000,0.00950201890897775
199,8,sorted-desc,union,1000000,0.00844341011085275
200,8,sorted-desc,earlyStopSortMerge,1000000,0.019257936178429778
201,8,sorted-desc,exploding,10000,0.08186844811497448
202,8,sorted-desc,union,10000,0.08638642332227976
203,8,sorted-desc,earlyStopSortMerge,10000,0.0850726306990212
204,8,sorted-asc_bucketed_40,exploding,10000000,0.011176264041630387
205,8,sorted-asc_bucketed_40,union,10000000,0.007035125171115844
206,8,sorted-asc_bucketed_40,earlyStopSortMerge,10000000,0.023688751147682912
207,8,sorted-asc_bucketed_40,exploding,100000,0.04210073570285416
208,8,sorted-asc_bucketed_40,union,100000,0.03573367196444652
209,8,sorted-asc_bucketed_40,earlyStopSortMerge,100000,0.03684995323763728
210,8,sorted-asc_bucketed_40,exploding,1000000,0.013906638812046563
211,8,sorted-asc_bucketed_40,union,1000000,0.0282634617276904
212,8,sorted-asc_bucketed_40,earlyStopSortMerge,1000000,0.029789493755934555
213,8,sorted-asc_bucketed_40,exploding,10000,0.06563602082171499
214,8,sorted-asc_bucketed_40,union,10000,0.03971815920630035
215,8,sorted-asc_bucketed_40,earlyStopSortMerge,10000,0.046805034120333065
216,8,sorted-rand,exploding,10000000,0.013407284270339694
217,8,sorted-rand,union,10000000,0.04871205680580399
218,8,sorted-rand,earlyStopSortMerge,10000000,0.02215380574901158
219,8,sorted-rand,exploding,100000,0.028747880919434084
220,8,sorted-rand,union,100000,0.051944889552567354
221,8,sorted-rand,earlyStopSortMerge,100000,0.006704887270702329
222,8,sorted-rand,exploding,1000000,0.013109151836371685
223,8,sorted-rand,union,1000000,0.012367314092893808
224,8,sorted-rand,earlyStopSortMerge,1000000,0.011029050916945532
225,8,sorted-rand,exploding,10000,0.056341986782546497
226,8,sorted-rand,union,10000,0.03553104438650412
227,8,sorted-rand,earlyStopSortMerge,10000,0.06770171298394902
228,8,sorted-asc,exploding,10000000,0.014340857432767815
229,8,sorted-asc,union,10000000,0.012962268787468062
230,8,sorted-asc,earlyStopSortMerge,10000000,0.01148449416954775
231,8,sorted-asc,exploding,100000,0.07801703945150633
232,8,sorted-asc,union,100000,0.09756541068837496
233,8,sorted-asc,earlyStopSortMerge,100000,0.12357784259792691
234,8,sorted-asc,exploding,1000000,0.03650489430817503
235,8,sorted-asc,union,1000000,0.011868230984700303
236,8,sorted-asc,earlyStopSortMerge,1000000,0.01720551135074819
237,8,sorted-asc,exploding,10000,0.31819937313817026
238,8,sorted-asc,union,10000,0.22186175319469276
239,8,sorted-asc,earlyStopSortMerge,10000,0.08648450093428828
240,8,sorted-asc_bucketed_160,exploding,10000000,0.011503223966853363
241,8,sorted-asc_bucketed_160,union,10000000,0.00893549687617245
242,8,sorted-asc_bucketed_160,earlyStopSortMerge,10000000,0.014735131580602346
243,8,sorted-asc_bucketed_160,exploding,100000,0.019966112104904035
244,8,sorted-asc_bucketed_160,union,100000,0.01947827509413355
245,8,sorted-asc_bucketed_160,earlyStopSortMerge,100000,0.4598812807556249
246,8,sorted-asc_bucketed_160,exploding,1000000,0.006386606108082491
247,8,sorted-asc_bucketed_160,union,1000000,0.007010642570627453
248,8,sorted-asc_bucketed_160,earlyStopSortMerge,1000000,0.004949528368374413
249,8,sorted-asc_bucketed_160,exploding,10000,0.03756039532806451
250,8,sorted-asc_bucketed_160,union,10000,0.0210998027050357
251,8,sorted-asc_bucketed_160,earlyStopSortMerge,10000,0.060299089120191954
